STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,CURRENCY,Currency,BASE_PER,Base period,METHODOLOGY,Methodology,DECIMALS,Decimals,PRICE_BASE,Price base,ADJUSTMENT,Adjustment
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,PER,Peru,IRS,Short-term interest rate,A,Annual,2015,,3.13916666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,PER,Peru,IRS,Short-term interest rate,A,Annual,2016,,4.04164160377506,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,PER,Peru,IRS,Short-term interest rate,A,Annual,2017,,3.60691666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,PER,Peru,IRS,Short-term interest rate,A,Annual,2018,,2.44675,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,PER,Peru,IRS,Short-term interest rate,A,Annual,2019,,2.35225,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,PER,Peru,IRS,Short-term interest rate,A,Annual,2020,,0.596808369443828,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,PER,Peru,IRS,Short-term interest rate,A,Annual,2021,,0.709347969555475,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,PER,Peru,IRS,Short-term interest rate,A,Annual,2022,,5.16374753534238,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,PER,Peru,IRS,Short-term interest rate,A,Annual,2023,,7.28799255898832,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,PER,Peru,IRS,Short-term interest rate,A,Annual,2024,,5.55247302549624,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,PER,Peru,IRS,Short-term interest rate,A,Annual,2025,,4.38169822785061,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,PER,Peru,IRS,Short-term interest rate,A,Annual,2026,,4.21249538018493,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,PER,Peru,IRS,Short-term interest rate,A,Annual,2027,,4.21249538018493,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2005,,5.38333333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2006,,8.0875,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2007,,7.23666666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2008,,12.255,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2009,,11.3633333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2010,,6.51,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2011,,5.57083333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2012,,5.09916666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2013,,3.97583333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2014,,2.28583333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2015,,1.10083333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2016,,0.580833333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2017,,0.948333333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2018,,2.60166666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2019,,2.9725,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2020,,2.23833333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2021,,1.66916666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2022,,6.025,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2023,,6.47333333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2024,,5.7325,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2025,,6.2375,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2026,,5.74,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ROU,Romania,IRS,Short-term interest rate,A,Annual,2027,,4.99,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2005,,6.90503173076667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2006,,7.33882518074167,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2007,,9.11369573940001,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2008,,10.807351839975,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2009,,7.84880058168334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2010,,6.41906300786667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2011,,5.487752169275,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2012,,5.287186316025,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2013,,5.07823703033334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2014,,5.79809162153333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2015,,6.05220282954167,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2016,,7.22807959400834,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2017,,7.33186303155,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2018,,7.1554430573,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2019,,7.08425681959167,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2020,,4.54561842716667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2021,,3.78381046555,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2022,,5.06374812029167,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2023,,7.9359713451,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2024,,8.281169685575,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2025,,7.16666666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2026,,6.68333333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,ZAF,South Africa,IRS,Short-term interest rate,A,Annual,2027,,6.13208333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,THA,Thailand,IRS,Short-term interest rate,A,Annual,2005,,3.19833333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,THA,Thailand,IRS,Short-term interest rate,A,Annual,2006,,5.14583333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,THA,Thailand,IRS,Short-term interest rate,A,Annual,2007,,4.03833333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,THA,Thailand,IRS,Short-term interest rate,A,Annual,2008,,3.56,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,THA,Thailand,IRS,Short-term interest rate,A,Annual,2009,,1.58416666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.5),Economic Outlook 119,I,THA,Thailand,IRS,Short-term interest rate,A,Annual,2010,,1.61333333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
