"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status"
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2016",14758.485,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2016",70327.01,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2016",13001.366,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2016",30691.894,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2016",72276.894,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2016",97055.135,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2016",48830.189,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2016",407115.326,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2015",753540.647,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2015",14601.127,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2015",68601.206,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2015",12620.284,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2015",30210.981,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2015",71646.834,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2015",97065.378,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2015",48300.844,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2015",410493.987,
