"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2019",2034.857,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2019",897.341,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2019",1426.296,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2019",2607.921,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2019",157.371,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2019",191.123,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_96","2019",1532.333,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2018",19627.831,
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2018",835.159,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2018",3522.292,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2018",2319.821,
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2018",2061.242,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2018",4187.726,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2018",2186.846,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2018",1525.146,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2018",2989.598,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2018",10759.98,
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2018",559.335,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2018",1591.34,"A"
