"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2019",473.526,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2019",291.309,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2019",314.316,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2019",2676.459,
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2019",191.625,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2019",642.45,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2019",531.076,
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2019",122.311,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2019",314.059,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2019",435.095,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2019",250.372,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_96","2019",189.472,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2019",2408.995,
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2019",127.613,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2019",876.073,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2019",407.662,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2019",183.915,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2019",609.521,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2019",38.431,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2019",40.937,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_96","2019",124.844,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2018",5053.929,
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2018",311.633,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2018",1452.395,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2018",943.798,
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2018",322.707,"A"
