release,year,country,h,comp,vintage
wiod13,2007,ESP,0.00030218908631351923,0.006796148468339658,
wiod13,2007,EST,1.5824847147256207e-05,0.00014899833393929276,
wiod13,2007,FIN,9.881776699991515e-05,0.003324161556277374,
wiod13,2007,FRA,0.0005054460288278885,0.020245210444928993,
wiod13,2007,GBR,0.00047726319097068747,0.018558700762191273,
wiod13,2007,GRC,3.2802768932280724e-05,0.00037698277697424757,
wiod13,2007,HUN,0.00021646648933883845,0.0017140211758308853,
wiod13,2007,IDN,0.0009663473565665444,0.0016915740651819598,
wiod13,2007,IND,0.007575395253134216,0.004177547313575091,
wiod13,2007,IRL,6.540270218496311e-05,0.0017359129653144636,
wiod13,2007,ITA,0.0010401024749301126,0.022876835178875923,
wiod13,2007,JPN,0.0028686494433898396,0.05979118005791144,
wiod13,2007,KOR,0.0014738850444307146,0.0160499416391067,
wiod13,2007,LTU,2.1823986803377436e-05,0.0001630118948159833,
wiod13,2007,LUX,8.563741135179883e-06,0.0003629162761445598,
wiod13,2007,LVA,1.3741371418270378e-05,9.49789173001649e-05,
wiod13,2007,MEX,0.001175761270278935,0.00324864652288959,
wiod13,2007,MLT,5.1376143369783985e-06,5.762712169968826e-05,
wiod13,2007,NLD,0.00019661225757025642,0.006841962843292442,
wiod13,2007,POL,0.00037586276867129163,0.0023404387881439523,
wiod13,2007,PRT,8.779230676175268e-05,0.0011640689436106296,
wiod13,2007,ROU,0.00021681754473593969,0.0010198208275068775,
wiod13,2007,RUS,0.0018603377234913867,0.008276001779684218,
wiod13,2007,SVK,0.00011628958562457978,0.000651783935554859,
wiod13,2007,SVN,4.3936375173663547e-05,0.0006149304948240435,
wiod13,2007,SWE,0.00017133439027972996,0.006489132940954037,
wiod13,2007,TUR,0.00045607556261311355,0.0020481404796261885,
wiod13,2007,TWN,0.00107311452577229,0.007604565897127046,
wiod13,2007,USA,0.0030150495951521733,0.10634584462511472,
wiod13,2008,AUS,0.00017835802608783249,0.004853317238636631,
wiod13,2008,AUT,0.00013951910852346021,0.005029256133319128,
wiod13,2008,BEL,8.464484068694966e-05,0.0037370038149029776,
wiod13,2008,BGR,7.322219199512272e-05,0.00024669332847014765,
wiod13,2008,BRA,0.002282979708355399,0.010766185799162407,
wiod13,2008,CAN,0.0002582886166425486,0.007372947762847695,
wiod13,2008,CHN,0.0413696138107397,0.05962280572298688,
wiod13,2008,CYP,2.1648097547837325e-06,2.893252328821283e-05,
wiod13,2008,CZE,0.0002913284854338762,0.002793633051351965,
wiod13,2008,DEU,0.0014014932988824912,0.05759220660086517,
wiod13,2008,DNK,7.528346408456867e-05,0.0033908515325404786,
wiod13,2008,ESP,0.00026828782165559835,0.006888109821927029,
wiod13,2008,EST,1.8221125068690224e-05,0.00018018787936275387,
wiod13,2008,FIN,9.101987102397157e-05,0.00338500329293128,
wiod13,2008,FRA,0.0004627541710906866,0.02036260163958223,
wiod13,2008,GBR,0.0004256654960673212,0.015894278399021577,
wiod13,2008,GRC,4.5008087894701025e-05,0.0006048695155809547,
wiod13,2008,HUN,0.00018540481761943867,0.0017147522050976205,
wiod13,2008,IDN,0.0008204411400032519,0.001724148233393851,
wiod13,2008,IND,0.006757800418639654,0.00402867464609048,
wiod13,2008,IRL,6.168791461398497e-05,0.0018846937062028423,
wiod13,2008,ITA,0.0009223340481832995,0.02287537446095995,
wiod13,2008,JPN,0.00249736951166295,0.059165311426574344,
wiod13,2008,KOR,0.0013346111636854706,0.013129697283880982,
wiod13,2008,LTU,2.0530050039452018e-05,0.00017797429871725833,
wiod13,2008,LUX,8.55946530822389e-06,0.000409337155780887,
wiod13,2008,LVA,1.1656420280789744e-05,0.00010486158478055963,
wiod13,2008,MEX,0.0010668644887338716,0.002905695769927946,
wiod13,2008,MLT,3.607944559887082e-06,5.096089707483889e-05,
wiod13,2008,NLD,0.00017811777512132134,0.00692185800082887,
wiod13,2008,POL,0.00035685012018498726,0.0028657063925538596,
wiod13,2008,PRT,7.605530405374697e-05,0.0011286213165453386,
wiod13,2008,ROU,0.00020189107037287807,0.001249148637271317,
wiod13,2008,RUS,0.0015802296683182135,0.00899583688628311,
wiod13,2008,SVK,0.00010183773481754897,0.0007172927311917147,
wiod13,2008,SVN,4.005724604461937e-05,0.000634862395201366,
wiod13,2008,SWE,0.00016205900496612174,0.006405129133628772,
wiod13,2008,TUR,0.00046373712785789407,0.002183547929189183,
wiod13,2008,TWN,0.000988276051624031,0.0072919739735245155,
wiod13,2008,USA,0.002667976666214654,0.09436014689865321,
wiod13,2009,AUS,0.0001820310537480484,0.004657526283765885,
wiod13,2009,AUT,0.00014071334019338512,0.005127078094573991,
wiod13,2009,BEL,8.525288191114943e-05,0.0036917709866062937,
wiod13,2009,BGR,8.844113797864873e-05,0.0002880778083852022,
wiod13,2009,BRA,0.002233878896160935,0.010661943106158322,
wiod13,2009,CAN,0.0002601207270202367,0.007008704497366861,
wiod13,2009,CHN,0.047872630947291155,0.07210824916733068,
wiod13,2009,CYP,3.315379246311129e-06,4.1864405277739914e-05,
wiod13,2009,CZE,0.00028240161591016515,0.0024387819673842735,
wiod13,2009,DEU,0.0014300294495254993,0.05787004129621612,
wiod13,2009,DNK,7.982843418932277e-05,0.0035295470074278006,
wiod13,2009,ESP,0.0002544055775981508,0.006288318175264221,
wiod13,2009,EST,2.0110490041710765e-05,0.00018032792412004184,
wiod13,2009,FIN,9.732607069179557e-05,0.0035065708164774266,
wiod13,2009,FRA,0.0004869675670784867,0.020626137018540446,
wiod13,2009,GBR,0.0004345430293826934,0.014554866762348682,
wiod13,2009,GRC,3.96337012888939e-05,0.0005120144541781188,
wiod13,2009,HUN,0.00019940995263256268,0.0015598645559620785,
wiod13,2009,IDN,0.0011771188562082278,0.0025646358153925495,
wiod13,2009,IND,0.007607923364582873,0.004822159148039289,
wiod13,2009,IRL,6.486363604123993e-05,0.0017362716863643306,
wiod13,2009,ITA,0.0009326005463890709,0.02239639273675949,
wiod13,2009,JPN,0.0021547618834336694,0.05628558709443832,
wiod13,2009,KOR,0.0014987919850186486,0.013010052194433137,
wiod13,2009,LTU,2.039654696654517e-05,0.00015392690599926465,
wiod13,2009,LUX,9.418365344079425e-06,0.0004529910279646641,
wiod13,2009,LVA,1.0309167982538789e-05,7.910759746397701e-05,
wiod13,2009,MEX,0.0011539947976489267,0.00256477219118681,
wiod13,2009,MLT,3.9600284809618484e-06,5.27638838818467e-05,
wiod13,2009,NLD,0.00018746480191209552,0.007179666690246945,
wiod13,2009,POL,0.0003983283223042389,0.0025383388497386915,
wiod13,2009,PRT,8.09986514864125e-05,0.0011546364292825994,
wiod13,2009,ROU,0.0002278768874397233,0.0010143354372235903,
wiod13,2009,RUS,0.0016009211632895407,0.0065736914625629745,
wiod13,2009,SVK,0.0001159380487505421,0.0008124817436705715,
wiod13,2009,SVN,4.250005683030359e-05,0.0006490404088147016,
wiod13,2009,SWE,0.0001739045350114501,0.006040563689453425,
wiod13,2009,TUR,0.000519308999783132,0.0020622746756201395,
wiod13,2009,TWN,0.0009677987076842176,0.006602210052385549,
wiod13,2009,USA,0.0026178122654077784,0.09390146770701706,
wiod16,2000,AUS,0.00021187893708713674,0.0031528572678091193,
wiod16,2000,AUT,0.0001651385721801463,0.0033842254766034766,
wiod16,2000,BEL,0.0001264030447778872,0.0032333723127245502,
wiod16,2000,BGR,0.00011005360194410869,0.00013175536133282345,
wiod16,2000,BRA,0.002017895806447636,0.005191176113760802,
wiod16,2000,CAN,0.0004473221212893549,0.007930328378087416,
wiod16,2000,CHE,0.00028070449416936683,0.007181309417626994,
wiod16,2000,CHN,,0.027179638516730005,
wiod16,2000,CYP,2.51064301290495e-06,2.169359350085109e-05,
wiod16,2000,CZE,0.0002703544202905187,0.000860708431423967,
wiod16,2000,DEU,0.0019174547831809735,0.047666002413677556,
wiod16,2000,DNK,0.00011558602825920884,0.0025975694122367453,
wiod16,2000,ESP,0.00037618388985179467,0.004977872695385614,
wiod16,2000,EST,1.6653261024211524e-05,4.534682197040689e-05,
wiod16,2000,FIN,0.00016357326110739642,0.0035255174573705986,
wiod16,2000,FRA,0.0006777071105409897,0.015437623944651062,
wiod16,2000,GBR,0.0010185278096686166,0.02132779712996642,
wiod16,2000,GRC,4.120550803893238e-05,0.0003417490615828736,
wiod16,2000,HRV,3.972259045705786e-05,0.0002281129317961658,
wiod16,2000,HUN,0.00023352905017379622,0.0007043212442553503,
wiod16,2000,IDN,0.0010217065024796896,0.0013394241601330274,
wiod16,2000,IND,0.003964212023049265,0.001416073055668668,
wiod16,2000,IRL,0.00011794933004502717,0.0013820852238958163,
wiod16,2000,ITA,0.0009336713390999422,0.014854923647829237,
wiod16,2000,JPN,0.004462589840026747,0.11731393499525106,
wiod16,2000,KOR,0.0014355058956061892,0.011718809370644512,
wiod16,2000,LTU,4.923190849128591e-05,0.00012588571384803014,
wiod16,2000,LUX,9.316606414943207e-06,0.00022404362533204138,
wiod16,2000,LVA,1.7518919163306222e-05,4.122940328153593e-05,
wiod16,2000,MEX,0.000856453949344194,0.003548951752383359,
wiod16,2000,MLT,8.733359737386876e-06,5.326602179158296e-05,
wiod16,2000,NLD,0.00022693392614975757,0.005012109683547308,
wiod16,2000,NOR,6.26969170503183e-05,0.0015452082584048702,
wiod16,2000,POL,0.00045094585599235064,0.0014429753983205152,
wiod16,2000,PRT,8.821725408143426e-05,0.0007098172495050002,
wiod16,2000,ROU,0.0004451176304178448,0.0004491310921672881,
wiod16,2000,RUS,0.0028746904758894217,0.0026245132029680584,
wiod16,2000,SVK,9.07652611538184e-05,0.0002420931406327065,
wiod16,2000,SVN,4.9952771810578073e-05,0.0003952557633730267,
wiod16,2000,SWE,0.0002844249644462678,0.0055566056040342576,
wiod16,2000,TUR,0.0006861822746700383,0.002255707088414459,
wiod16,2000,TWN,0.0011444109160966445,0.009889388764198575,
wiod16,2000,USA,0.005078510872341311,0.15397207227017268,
wiod16,2001,AUS,0.00022906901634361484,0.0030338642539183606,
wiod16,2001,AUT,0.0001810923516414694,0.0036771371404156427,
wiod16,2001,BEL,0.00013775565841848625,0.003557735208389895,
wiod16,2001,BGR,0.00010926504694487811,0.0001464985204147744,
wiod16,2001,BRA,0.0020802253413582826,0.004638529790999725,
wiod16,2001,CAN,0.0004720105001905827,0.008375076993007277,
wiod16,2001,CHE,0.0002968767371942209,0.008283775088167706,
wiod16,2001,CHN,,0.030834975144989722,
wiod16,2001,CYP,2.9188420412184335e-06,2.6015812379005765e-05,
wiod16,2001,CZE,0.00028359578798375814,0.0010579598110233,
wiod16,2001,DEU,0.0020941851909016753,0.05212265441419534,
wiod16,2001,DNK,0.00012894978991008263,0.002934828553457693,
wiod16,2001,ESP,0.00040060510554392023,0.005318800017014791,
wiod16,2001,EST,2.055612173531985e-05,4.9409830899973467e-05,
wiod16,2001,FIN,0.00016862213949283633,0.0035824970646009214,
wiod16,2001,FRA,0.0007304092789586209,0.016511848065438917,
wiod16,2001,GBR,0.0010784100093241202,0.022674709325127402,
wiod16,2001,GRC,4.998685340941166e-05,0.00039991926222813,
wiod16,2001,HRV,4.518291569668748e-05,0.0002495160725464244,
wiod16,2001,HUN,0.0002662783575637991,0.0008474527240137175,
wiod16,2001,IDN,0.0011487722404925579,0.001440567053516105,
wiod16,2001,IND,0.0040760495519187034,0.0014169694621331034,
wiod16,2001,IRL,0.00012705090429439305,0.0016054873592816954,
wiod16,2001,ITA,0.0010368945183944541,0.01652698435481669,
wiod16,2001,JPN,0.0047253926767889375,0.10933956442345782,
wiod16,2001,KOR,0.0016009066936723962,0.01228644813206331,
wiod16,2001,LTU,4.90926508809116e-05,0.00014534158210368476,
wiod16,2001,LUX,1.0381357143556468e-05,0.0002549147128675505,
wiod16,2001,LVA,1.9166891575996468e-05,4.41111760212242e-05,
wiod16,2001,MEX,0.0008666578307462276,0.0041308035107975325,
wiod16,2001,MLT,6.762223205859549e-06,4.4355998585822015e-05,
wiod16,2001,NLD,0.00026101799682005456,0.005741109416236665,
wiod16,2001,NOR,6.695667540211176e-05,0.0017149035387767429,
wiod16,2001,POL,0.0004465675244039654,0.0016140424907354857,
wiod16,2001,PRT,9.224203407258014e-05,0.0007634010595041358,
wiod16,2001,ROU,0.0004589529298746232,0.0005889403870549742,
wiod16,2001,RUS,0.0029685439808586215,0.003186369227226171,
wiod16,2001,SVK,9.348508319723174e-05,0.00025648830493921047,
wiod16,2001,SVN,5.605858558156467e-05,0.0004567742869631616,
wiod16,2001,SWE,0.00030642504491438757,0.005587486946644304,
wiod16,2001,TUR,0.0006573746882097112,0.0016106104374671766,
wiod16,2001,TWN,0.0011216829617251211,0.009306406022967235,
wiod16,2001,USA,0.005316881361222971,0.16217216275001212,
wiod16,2002,AUS,0.00022197921082573892,0.003378778433412758,
wiod16,2002,AUT,0.0001860153897023146,0.004083163155070292,
wiod16,2002,BEL,0.00013278472887115781,0.0037910540956604317,
wiod16,2002,BGR,0.0001130423638404663,0.00016817776174595273,
wiod16,2002,BRA,0.0023403777365177945,0.004350857786205241,
wiod16,2002,CAN,0.00044639005666421945,0.008084141047139804,
wiod16,2002,CHE,0.000298071150354362,0.0090821185436216,
wiod16,2002,CHN,,0.03495206228801564,
wiod16,2002,CYP,2.823514975360707e-06,2.870203633005483e-05,
wiod16,2002,CZE,0.00030456552920126383,0.0014122753887429046,
wiod16,2002,DEU,0.0020982024636293866,0.05599904019457839,
wiod16,2002,DNK,0.0001270211053036673,0.0031807946961927387,
wiod16,2002,ESP,0.0003924565642291015,0.005663400314411918,
wiod16,2002,EST,1.8473941674773766e-05,5.6655531032896616e-05,
wiod16,2002,FIN,0.00016813447976985697,0.003876127309969021,
wiod16,2002,FRA,0.0006955173492440958,0.017498909424734324,
wiod16,2002,GBR,0.001001165009736129,0.02282230436079005,
wiod16,2002,GRC,4.925135953214705e-05,0.00046365438773698036,
wiod16,2002,HRV,4.652798522331635e-05,0.000303254520891135,
wiod16,2002,HUN,0.0002928259796928196,0.0011218857559249027,
wiod16,2002,IDN,0.00124223658055642,0.0018493550006374244,
wiod16,2002,IND,0.004259943270955885,0.0014750095193875597,
wiod16,2002,IRL,0.0001130252321133872,0.0016583275265237788,
wiod16,2002,ITA,0.0010782102086331897,0.018732684128535945,
wiod16,2002,JPN,0.004436921469047099,0.09914822078359167,
wiod16,2002,KOR,0.0017044058677081776,0.014857256403010615,
wiod16,2002,LTU,4.64289409933842e-05,0.0001521480455273271,
wiod16,2002,LUX,1.0753070954341315e-05,0.00029056547286353376,
wiod16,2002,LVA,1.8707090182251893e-05,4.59728435171634e-05,
wiod16,2002,MEX,0.0007960993426158776,0.004019877063402474,
wiod16,2002,MLT,7.6232484364031446e-06,5.212824332112891e-05,
wiod16,2002,NLD,0.00026936602803670414,0.006587368750508413,
wiod16,2002,NOR,6.352324283496044e-05,0.0019520882876954788,
wiod16,2002,POL,0.00046484924408238043,0.0017242962440028068,
wiod16,2002,PRT,9.440866222391414e-05,0.0008416878271868908,
wiod16,2002,ROU,0.0004864549499510451,0.0006496197547275187,
wiod16,2002,RUS,0.002903966150554704,0.0037520247635087715,
wiod16,2002,SVK,9.345110667994692e-05,0.00030748021234050965,
wiod16,2002,SVN,6.148542090921276e-05,0.0005449854993577262,
wiod16,2002,SWE,0.00029566047190030643,0.0060461753815713925,
wiod16,2002,TUR,0.0006590197861417717,0.0015126513203178413,
wiod16,2002,TWN,0.001179828290746832,0.010312819634318016,
wiod16,2002,USA,0.004493420198728594,0.14055624108665135,
wiod16,2003,AUS,0.00019375095597152638,0.0036955258283927874,
wiod16,2003,AUT,0.00016443412957090365,0.004387128784921331,
wiod16,2003,BEL,0.00011320286490272806,0.003955748361524305,
wiod16,2003,BGR,9.561823344408979e-05,0.00018662422404719598,
wiod16,2003,BRA,0.002356720559305874,0.004472266638030795,
wiod16,2003,CAN,0.00039544994730585694,0.008087927422283758,
wiod16,2003,CHE,0.0002555139850635245,0.008913233993463636,
wiod16,2003,CHN,,0.03759117880237576,
wiod16,2003,CYP,2.796406053155841e-06,3.61786236117458e-05,
wiod16,2003,CZE,0.0002607918619543481,0.0015225296639261596,
wiod16,2003,DEU,0.0018173195807751547,0.05925705785138168,
wiod16,2003,DNK,0.00010584371121398499,0.0033507761288481632,
wiod16,2003,ESP,0.00034166173599760053,0.006125433229282166,
wiod16,2003,EST,1.7260371269601062e-05,6.622553628039784e-05,
wiod16,2003,FIN,0.00013738490556714167,0.0037708514038482842,
wiod16,2003,FRA,0.0005800022643887079,0.018089525511370413,
wiod16,2003,GBR,0.0007912028795368965,0.02093359079596362,
wiod16,2003,GRC,4.475343210222301e-05,0.0005300724271548278,
wiod16,2003,HRV,4.3603423977218746e-05,0.0003502602346651797,
wiod16,2003,HUN,0.0002581542784502822,0.0012920269131621858,
wiod16,2003,IDN,0.0011410172263490697,0.0018391343238207912,
wiod16,2003,IND,0.003998078295386133,0.0014752247681713473,
wiod16,2003,IRL,8.972105477507962e-05,0.001638776227597335,
wiod16,2003,ITA,0.0009618103932331265,0.02073814659098566,
wiod16,2003,JPN,0.003923698088416489,0.09521803868588789,
wiod16,2003,KOR,0.0015410617844156928,0.014848656220062683,
wiod16,2003,LTU,3.805632744914766e-05,0.00016377915245886397,
wiod16,2003,LUX,8.859460463167319e-06,0.00028901898062108465,
wiod16,2003,LVA,1.6348014662959676e-05,5.036671608919667e-05,
wiod16,2003,MEX,0.0007627139369032813,0.0032510187945899095,
wiod16,2003,MLT,7.4416986934972825e-06,6.288362247737326e-05,
wiod16,2003,NLD,0.0002340586350334672,0.007094100643406434,
wiod16,2003,NOR,5.297437852960889e-05,0.0018637875436520407,
wiod16,2003,POL,0.00044194462126940826,0.001754969173087974,
wiod16,2003,PRT,8.350212343972577e-05,0.000903088419072805,
wiod16,2003,ROU,0.0004102987838639645,0.0006483033039324924,
wiod16,2003,RUS,0.003107024482836379,0.005010152335830822,
wiod16,2003,SVK,8.505909076775169e-05,0.0003773353847276358,
wiod16,2003,SVN,5.366681725320891e-05,0.0005914805756804758,
wiod16,2003,SWE,0.00023877475383678903,0.006103374856567287,
wiod16,2003,TUR,0.0005629647610320079,0.0016920957476416233,
wiod16,2003,TWN,0.0011344280626947477,0.010147582459139647,
wiod16,2003,USA,0.003622606957341954,0.11935262350428517,
wiod16,2004,AUS,0.00015706889986205586,0.0037169033191465023,
wiod16,2004,AUT,0.00014376994982767425,0.004217448828808942,
wiod16,2004,BEL,9.59712105892273e-05,0.0037546108117906428,
wiod16,2004,BGR,8.349004522683264e-05,0.0001820965740598603,
wiod16,2004,BRA,0.0023872136318554924,0.004872056877564143,
wiod16,2004,CAN,0.00033618289441144733,0.0075768873215516916,
wiod16,2004,CHE,0.0002221903448091178,0.008151356441481886,
wiod16,2004,CHN,,0.042965564933777185,
wiod16,2004,CYP,2.398987217643038e-06,3.771298230972935e-05,
wiod16,2004,CZE,0.00024110954261687888,0.0016716531712372504,
wiod16,2004,DEU,0.0015743478052288454,0.05688063774071385,
wiod16,2004,DNK,8.784727570051044e-05,0.0031540144820290583,
wiod16,2004,ESP,0.000293139409200961,0.005901857852692932,
wiod16,2004,EST,1.4991420482866944e-05,7.312661659030756e-05,
wiod16,2004,FIN,0.00012157344333353793,0.003803452132614516,
wiod16,2004,FRA,0.0004907879591728645,0.017236446975811948,
wiod16,2004,GBR,0.0006369786473550575,0.019893903046893195,
wiod16,2004,GRC,3.966758760744888e-05,0.0005337909685365202,
wiod16,2004,HRV,3.8316425085807e-05,0.00035600475763441526,
wiod16,2004,HUN,0.00024078815929245772,0.0013955256370968942,
wiod16,2004,IDN,0.0010451326276007663,0.0018889382645408525,
wiod16,2004,IND,0.0036988301927549953,0.0014451199574102252,
wiod16,2004,IRL,7.663009000446817e-05,0.001582541240054826,
wiod16,2004,ITA,0.0008237134443012981,0.020174574736579756,
wiod16,2004,JPN,0.003397423898474339,0.08922675139200516,
wiod16,2004,KOR,0.0014726501238775849,0.014956199565830273,
wiod16,2004,LTU,3.0672521231754895e-05,0.00016865666882389933,
wiod16,2004,LUX,7.985995326587364e-06,0.0003051223541573979,
wiod16,2004,LVA,1.4465166994422357e-05,5.370028929499271e-05,
wiod16,2004,MEX,0.0006638430253029648,0.0028046574232376883,
wiod16,2004,MLT,5.273818065542161e-06,5.2075084496459334e-05,
wiod16,2004,NLD,0.000204085251134217,0.006927692011388189,
wiod16,2004,NOR,4.341367101627137e-05,0.0016739925055037053,
wiod16,2004,POL,0.00041068177651942334,0.001786507516443741,
wiod16,2004,PRT,6.953434621179971e-05,0.0008478435660859293,
wiod16,2004,ROU,0.0003448572783611687,0.0007012418193603169,
wiod16,2004,RUS,0.0022339519976197464,0.0051529966042987985,
wiod16,2004,SVK,7.749700473215055e-05,0.0004104152589003825,
wiod16,2004,SVN,4.733267070570699e-05,0.0005876626490036953,
wiod16,2004,SWE,0.00020061199265506343,0.005790396186476151,
wiod16,2004,TUR,0.0005338112928428716,0.0020047164301244536,
wiod16,2004,TWN,0.0010433257014284738,0.009776944326893017,
wiod16,2004,USA,0.0029963853067186776,0.10384596057773397,
wiod16,2005,AUS,0.00016824474392995015,0.0039794801018602464,
wiod16,2005,AUT,0.00012991117127583013,0.003933560774361308,
wiod16,2005,BEL,8.54744933441383e-05,0.003409189533029494,
wiod16,2005,BGR,7.817914808214183e-05,0.00018252323723867058,
wiod16,2005,BRA,0.0022071180783465897,0.006101875802412667,
wiod16,2005,CAN,0.00030236481157275096,0.007558439634068899,
wiod16,2005,CHE,0.0002008518231332184,0.007381561054863995,
wiod16,2005,CHN,,0.047781889898411194,
wiod16,2005,CYP,2.1523504504138374e-06,3.521186447527051e-05,
wiod16,2005,CZE,0.00022977225221858388,0.0017528198661372874,
wiod16,2005,DEU,0.001412727003496177,0.051652705772146944,
wiod16,2005,DNK,7.998740643074097e-05,0.0030553555927834903,
wiod16,2005,ESP,0.0002675901571576303,0.005591725145848941,
wiod16,2005,EST,1.60731630775713e-05,9.006085982963973e-05,
wiod16,2005,FIN,0.0001183307334753839,0.0038773729764583313,
wiod16,2005,FRA,0.00044498954537604355,0.0162148850609156,
wiod16,2005,GBR,0.0005817414790982515,0.018629900182727324,
wiod16,2005,GRC,3.5207902040575336e-05,0.000501526349549779,
wiod16,2005,HRV,3.4570385992825365e-05,0.00035357028131235095,
wiod16,2005,HUN,0.00022418886760264565,0.0014432451345745647,
wiod16,2005,IDN,0.0008026942567688741,0.001833255836612499,
wiod16,2005,IND,0.003809497958986341,0.0016972605077175782,
wiod16,2005,IRL,7.392424680609191e-05,0.0016574464569330417,
wiod16,2005,ITA,0.0007508507464647133,0.018875481843919736,
wiod16,2005,JPN,0.003036580300050194,0.08073316136059626,
wiod16,2005,KOR,0.0012779903348331572,0.016381400215007242,
wiod16,2005,LTU,2.905451619391977e-05,0.00017508359788264956,
wiod16,2005,LUX,7.0231859114535025e-06,0.00028424641630341924,
wiod16,2005,LVA,1.3776264417020279e-05,6.0349164498587015e-05,
wiod16,2005,MEX,0.0006378217829778775,0.0029062273930876236,
wiod16,2005,MLT,4.736017182267676e-06,5.7495120818224075e-05,
wiod16,2005,NLD,0.0001891470830661772,0.006563319798018429,
wiod16,2005,NOR,4.050706872446475e-05,0.0017208608938567571,
wiod16,2005,POL,0.00037929204855367295,0.0019063639572394102,
wiod16,2005,PRT,6.247155920176937e-05,0.000798444226241275,
wiod16,2005,ROU,0.00028098884224289,0.0008328107730690571,
wiod16,2005,RUS,0.0023565830134840834,0.0060706707653375306,
wiod16,2005,SVK,7.683287072801387e-05,0.0004438497668883924,
wiod16,2005,SVN,4.1050797772196734e-05,0.0005672661988563078,
wiod16,2005,SWE,0.00018526682039416068,0.0054379848779083206,
wiod16,2005,TUR,0.0005199821163993271,0.002285983275280435,
wiod16,2005,TWN,0.0009856625703307347,0.009863236952850775,
wiod16,2005,USA,0.0027207178170203525,0.0979676405647703,
wiod16,2006,AUS,0.00015235492663453971,0.0037912736869215253,
wiod16,2006,AUT,0.0001191712467950337,0.0037869270107005622,
wiod16,2006,BEL,8.000810111836398e-05,0.003321296413885764,
wiod16,2006,BGR,7.220189416664545e-05,0.00018878964285865056,
wiod16,2006,BRA,0.0020649245489329886,0.006864598137285319,
wiod16,2006,CAN,0.0002807851267909427,0.007882245792994364,
wiod16,2006,CHE,0.00018824395196521403,0.007041469993119396,
wiod16,2006,CHN,,0.05222088741426094,
wiod16,2006,CYP,2.1363004334456346e-06,3.558940037240552e-05,
wiod16,2006,CZE,0.0002201395064538028,0.0019207945661109732,
wiod16,2006,DEU,0.001330349098294502,0.04960566647655142,
wiod16,2006,DNK,7.329671985224884e-05,0.002935619024659325,
wiod16,2006,ESP,0.000253230290215596,0.00561528842127042,
wiod16,2006,EST,1.3187622047507483e-05,9.903855002402574e-05,
wiod16,2006,FIN,0.00010890619493001384,0.0037484667484212544,
wiod16,2006,FRA,0.0004050735689645261,0.015551419503596288,
wiod16,2006,GBR,0.0005147812595115149,0.017774466703765847,
wiod16,2006,GRC,3.1337037727198456e-05,0.00046504287611560713,
wiod16,2006,HRV,3.2108878597429936e-05,0.00034540307433190916,
wiod16,2006,HUN,0.00020176794948410998,0.0013411939496764252,
wiod16,2006,IDN,0.0006070451215957112,0.002029328582394071,
wiod16,2006,IND,0.003667169528349959,0.0018077727229573546,
wiod16,2006,IRL,6.548484744165357e-05,0.0015866515354085566,
wiod16,2006,ITA,0.0007120498736043812,0.018284988091868095,
wiod16,2006,JPN,0.002861343194859952,0.07249815225095951,
wiod16,2006,KOR,0.0011221124866780292,0.01620035484341398,
wiod16,2006,LTU,2.46752480376536e-05,0.00018473287650119002,
wiod16,2006,LUX,6.620778466203844e-06,0.0002825706458215124,
wiod16,2006,LVA,1.3142625168451662e-05,6.315231001413849e-05,
wiod16,2006,MEX,0.0006278641185860827,0.0029488656547214656,
wiod16,2006,MLT,4.480961761155122e-06,5.800169704852531e-05,
wiod16,2006,NLD,0.00017471210401103792,0.006238206122941713,
wiod16,2006,NOR,3.9179428357469686e-05,0.0017911779275792089,
wiod16,2006,POL,0.00038799196568507197,0.0021304724219484874,
wiod16,2006,PRT,5.8730540728197056e-05,0.0007752390137958176,
wiod16,2006,ROU,0.00026538834622526924,0.0008789476942682685,
wiod16,2006,RUS,0.0021225315330977365,0.006886289335908162,
wiod16,2006,SVK,7.514936918172822e-05,0.0004965830997123831,
wiod16,2006,SVN,3.845345434840748e-05,0.0005715678868680355,
wiod16,2006,SWE,0.00016934965603195116,0.0052090085152194055,
wiod16,2006,TUR,0.000480332794454972,0.0022320146833706275,
wiod16,2006,TWN,0.0009827588112011035,0.010029543257099026,
wiod16,2006,USA,0.0025669931237285765,0.09512159488893805,
wiod16,2007,AUS,0.0001392825579395712,0.004098067780080813,
wiod16,2007,AUT,0.00011189247926323079,0.003994445769035875,
wiod16,2007,BEL,7.311253540011174e-05,0.0033893435703909527,
wiod16,2007,BGR,6.61302416915529e-05,0.00021511282659752325,
wiod16,2007,BRA,0.002014621110149048,0.007890445012052423,
wiod16,2007,CAN,0.00025864216565576244,0.00782068052937611,
wiod16,2007,CHE,0.00017606649466099996,0.007002783188512625,
wiod16,2007,CHN,,0.056826071805741375,
wiod16,2007,CYP,2.0687269891433618e-06,3.826693663373226e-05,
wiod16,2007,CZE,0.00021609285733673956,0.002188222630399414,
wiod16,2007,DEU,0.0012407429844356309,0.051260867859940225,
wiod16,2007,DNK,6.82095668867772e-05,0.003165262391447807,
wiod16,2007,ESP,0.0002322920284512245,0.0059515961356118125,
wiod16,2007,EST,1.1755723869256777e-05,0.00011868926558660923,
wiod16,2007,FIN,0.00010017892923966407,0.0038889223399307493,
wiod16,2007,FRA,0.0003619563270625903,0.01533770549626646,
wiod16,2007,GBR,0.00044594651365537037,0.01715007151766783,
