Year,decile,dpi_share,pce_share,dpi_total_b,pce_total_b,dpi_amount_b,pce_amount_b,forced_intertemporal_amount_b,forced_intertemporal_share_group_pce,forced_intertemporal_pp_total_pce
2022,60-70%,0.091,0.102,18910.52,17691.14,1720.85732,1804.4962799999998,83.63895999999977,0.046350308907259025,0.0047277315085404205
2022,70-80%,0.108,0.115,18910.52,17691.14,2042.33616,2034.4811,0.0,0.0,0.0
2022,80-90%,0.136,0.137,18910.52,17691.14,2571.8307200000004,2423.68618,0.0,0.0,0.0
2022,90-100%,0.353,0.204,18910.52,17691.14,6675.41356,3608.9925599999997,0.0,0.0,0.0
2023,0-10%,0.021,0.053,20749.27,18833.15,435.73467000000005,998.15695,562.42228,0.5634607663654498,0.029863420617368838
2023,10-20%,0.039,0.062,20749.27,18833.15,809.22153,1167.6553000000001,358.4337700000001,0.3069688203359331,0.019032066860827854
2023,20-30%,0.049,0.071,20749.27,18833.15,1016.71423,1337.15365,320.4394199999999,0.2396429310872389,0.01701464810719396
2023,30-40%,0.058,0.078,20749.27,18833.15,1203.45766,1468.9857000000002,265.52804000000015,0.1807560413964548,0.014098971228923474
2023,40-50%,0.067,0.086,20749.27,18833.15,1390.20109,1619.6509,229.44981000000007,0.14166621337968574,0.012183294350652974
2023,50-60%,0.077,0.095,20749.27,18833.15,1597.69379,1789.1492500000002,191.45546000000013,0.10700921681072728,0.010165875597019092
2023,60-70%,0.09,0.103,20749.27,18833.15,1867.4343,1939.81445,72.38015000000019,0.03731292443975772,0.003843231217295045
2023,70-80%,0.106,0.113,20749.27,18833.15,2199.42262,2128.14595,0.0,0.0,0.0
2023,80-90%,0.137,0.137,20749.27,18833.15,2842.6499900000003,2580.1415500000003,0.0,0.0,0.0
2023,90-100%,0.356,0.202,20749.27,18833.15,7386.7401199999995,3804.2963000000004,0.0,0.0,0.0
